timestamp_ist,underlying,expiry,strike,side,ltp,bid_price,ask_price,volume,oi,prev_oi,delta,iv,theta,vega,gamma,rho,oi_change,oi_change_perc,oi_trigger,oi_trap,delta_change,delta_change_perc,delta_velocity,delta_momentum
2025-11-03 10:35:00+05:30,NIFTY,2025-11-04,25550.00,P,19.35,19.35,19.4,68068875,8057100,3201075,-0.17641,0.12119,-14.20362,0.04327,0.00128,-0.19212,4856025,151.69981959185586,HIGH_OI_BUILDUP,No Trap,0.0008799881,-0.49635768,0.0008799880743026733,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-04,25550.00,P,19.0,19.0,19.05,68288325,8066250,3201075,-0.17383,0.12127,-14.05195,0.04286,0.00127,-0.18924,4865175,151.9856610669853,HIGH_OI_BUILDUP,No Trap,0.002580002,-1.4625013,0.002580001950263977,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-04,25550.00,P,18.35,18.35,18.4,68647200,8066250,3201075,-0.16913,0.12127,-13.74745,0.04211,0.00125,-0.18406,4865175,151.9856610669853,HIGH_OI_BUILDUP,No Trap,0.004700005,-2.7037919,0.004700005054473877,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-11,25550.00,C,336.7,339.35,341.0,81450,20925,5700,0.65206,0.13911,-13.27596,0.14526,0.00068,3.89393,15225,267.10526315789474,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-11,25550.00,C,334.05,335.45,336.45,81825,21375,5700,0.64983,0.1389,-13.28772,0.14558,0.00068,3.88031,15675,275.0,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.0022299886,-0.34199357,-0.0022299885749816895,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-11,25550.00,C,340.0,341.55,343.1,82050,21375,5700,0.65484,0.13937,-13.2618,0.14484,0.00067,3.9098,15675,275.0,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.005010009,0.77097416,0.005010008811950684,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-11,25550.00,C,342.95,339.45,341.0,82200,21375,5700,0.65567,0.14025,-13.32692,0.14472,0.00067,3.91444,15675,275.0,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.0008299947,0.12674332,0.0008299946784973145,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-11,25550.00,C,337.2,337.5,338.9,82275,21375,5700,0.65903,0.13656,-12.96582,0.14418,0.00068,3.93418,15675,275.0,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.003360033,0.5124569,0.0033600330352783203,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-11,25550.00,C,334.6,338.4,340.0,82575,21375,5700,0.65836,0.13577,-12.90781,0.14427,0.00069,3.92995,15675,275.0,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.0006700158,-0.10166764,-0.000670015811920166,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-11,25550.00,C,341.5,340.9,342.25,82725,21375,5700,0.65728,0.13902,-13.20089,0.14445,0.00067,3.92313,15675,275.0,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.0010799766,-0.16403794,-0.0010799765586853027,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-11,25550.00,C,344.65,344.3,345.55,83025,21375,5700,0.65954,0.13941,-13.20341,0.14411,0.00067,3.93626,15675,275.0,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.0022599697,0.34383535,0.002259969711303711,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-11,25550.00,P,79.8,79.45,79.75,1232925,510750,253800,-0.30063,0.10525,-5.94346,0.13681,0.00084,-1.82885,256950,101.24113475177306,HIGH_OI_BUILDUP,Put Writers Trap-Pentry,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-11,25550.00,P,81.2,80.5,80.7,1236825,510750,253800,-0.30657,0.10433,-5.95217,0.13795,0.00086,-1.86414,256950,101.24113475177306,HIGH_OI_BUILDUP,Put Writers Trap-Pentry,-0.0059399903,1.9758463,-0.005939990282058716,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-11,25550.00,P,78.1,78.0,78.15,1243425,510750,253800,-0.29864,0.10395,-5.8109,0.13638,0.00085,-1.81613,256950,101.24113475177306,HIGH_OI_BUILDUP,Put Writers Trap-Pentry,0.007929981,-2.5866807,0.007929980754852295,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-11,25550.00,P,79.05,78.55,78.8,1249575,510600,253800,-0.2991,0.10502,-5.90404,0.13648,0.00084,-1.8191,256800,101.1820330969267,HIGH_OI_BUILDUP,No Trap,-0.00045999885,0.15403032,-0.00045999884605407715,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-11,25550.00,P,79.7,79.4,79.6,1254750,510600,253800,-0.29954,0.10563,-5.95995,0.13657,0.00084,-1.82177,256800,101.1820330969267,HIGH_OI_BUILDUP,No Trap,-0.0004400015,0.14710426,-0.0004400014877319336,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-11,25550.00,P,79.35,79.15,79.35,1257450,510600,253800,-0.29931,0.10532,-5.93237,0.13652,0.00084,-1.82019,256800,101.1820330969267,HIGH_OI_BUILDUP,No Trap,0.00023001432,-0.076788664,0.00023001432418823242,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-11,25550.00,P,78.45,78.2,78.45,1259400,509025,253800,-0.29778,0.10494,-5.8799,0.1362,0.00084,-1.81069,255225,100.5614657210402,HIGH_OI_BUILDUP,No Trap,0.0015299916,-0.5111754,0.001529991626739502,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-11,25550.00,P,77.35,77.2,77.45,1263225,509025,253800,-0.29524,0.10464,-5.81877,0.13567,0.00084,-1.79516,255225,100.5614657210402,HIGH_OI_BUILDUP,No Trap,0.0025399923,-0.8529782,0.002539992332458496,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-18,25550.00,C,452.0,421.8,436.5,0,1425,825,,,,,,,600,72.72727272727273,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-18,25550.00,C,452.0,417.35,435.15,0,1425,825,,,,,,,600,72.72727272727273,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-18,25550.00,C,452.0,422.8,442.75,0,1425,825,,,,,,,600,72.72727272727273,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-18,25550.00,C,452.0,424.2,441.55,0,1425,825,,,,,,,600,72.72727272727273,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-18,25550.00,C,438.25,426.05,433.95,75,1425,825,0.62992,0.14369,-10.73235,0.2,0.00049,6.83592,600,72.72727272727273,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-18,25550.00,C,438.25,426.75,433.4,75,1425,825,0.62992,0.14369,-10.73235,0.2,0.00049,6.83592,600,72.72727272727273,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-18,25550.00,C,438.25,428.5,434.85,75,1425,825,0.62992,0.14369,-10.73235,0.2,0.00049,6.83592,600,72.72727272727273,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-18,25550.00,C,438.25,433.45,438.45,75,1425,825,0.62992,0.14369,-10.73235,0.2,0.00049,6.83592,600,72.72727272727273,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-18,25550.00,P,134.7,129.7,130.9,30375,19650,19500,-0.34299,0.10952,-4.45743,0.19465,0.00063,-3.81361,150,0.7692307692307693,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-18,25550.00,P,130.75,130.75,131.75,30825,19725,19500,-0.33585,0.10937,-4.38505,0.19316,0.00063,-3.73498,225,1.153846153846154,NORMAL,No Trap,0.0071400106,-2.0816982,0.007140010595321655,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-18,25550.00,P,130.75,127.15,129.35,30825,19725,19500,-0.33585,0.10937,-4.38505,0.19316,0.00063,-3.73498,225,1.153846153846154,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-18,25550.00,P,130.75,128.5,130.1,30825,19725,19500,-0.33585,0.10937,-4.38505,0.19316,0.00063,-3.73498,225,1.153846153846154,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-18,25550.00,P,130.0,129.2,130.65,31050,19275,19500,-0.33466,0.10937,-4.3747,0.19289,0.00063,-3.72125,-225,-1.153846153846154,NORMAL,No Trap,0.0011900067,-0.35432577,0.0011900067329406738,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-18,25550.00,P,130.0,128.9,130.35,31050,19275,19500,-0.33466,0.10937,-4.3747,0.19289,0.00063,-3.72125,-225,-1.153846153846154,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-18,25550.00,P,129.45,128.0,128.95,31200,19275,19500,-0.3337,0.10929,-4.36147,0.19267,0.00063,-3.71043,-225,-1.153846153846154,NORMAL,No Trap,0.0009599924,-0.2868533,0.0009599924087524414,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-18,25550.00,P,129.0,126.25,127.6,31275,19275,19500,-0.33294,0.10921,-4.34972,0.1925,0.00063,-3.70196,-225,-1.153846153846154,NORMAL,No Trap,0.000759989,-0.22774339,0.0007599890232086182,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-25,25550.00,C,497.0,500.2,502.2,15375,22050,15825,0.62153,0.13906,-8.97184,0.24226,0.00043,9.77416,6225,39.33649289099526,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-25,25550.00,C,497.0,496.05,498.25,15375,22050,15825,0.62153,0.13906,-8.97184,0.24226,0.00043,9.77416,6225,39.33649289099526,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-25,25550.00,C,497.0,502.2,504.95,15375,22050,15825,0.62153,0.13906,-8.97184,0.24226,0.00043,9.77416,6225,39.33649289099526,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-25,25550.00,C,497.0,500.2,502.2,15375,22050,15825,0.62153,0.13906,-8.97184,0.24226,0.00043,9.77416,6225,39.33649289099526,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-25,25550.00,C,497.0,499.15,501.5,15375,22050,15825,0.62153,0.13906,-8.97184,0.24226,0.00043,9.77416,6225,39.33649289099526,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-25,25550.00,C,497.0,500.2,501.65,15375,22050,15825,0.62153,0.13906,-8.97184,0.24226,0.00043,9.77416,6225,39.33649289099526,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-25,25550.00,C,497.0,500.75,503.6,15375,22050,15825,0.62153,0.13906,-8.97184,0.24226,0.00043,9.77416,6225,39.33649289099526,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-25,25550.00,C,497.0,505.5,507.45,15375,22050,15825,0.62153,0.13906,-8.97184,0.24226,0.00043,9.77416,6225,39.33649289099526,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-25,25550.00,P,166.75,163.45,164.2,73050,81600,88500,-0.34983,0.10921,-3.33284,0.23593,0.00053,-5.66077,-6900,-7.796610169491526,HIGH_OI_UNWIND,Put Writers Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-25,25550.00,P,165.5,164.6,165.55,73125,81600,88500,-0.34889,0.10883,-3.3063,0.2357,0.00053,-5.64456,-6900,-7.796610169491526,HIGH_OI_UNWIND,Put Writers Trap,0.00093999505,-0.26869774,0.0009399950504302979,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-25,25550.00,P,165.5,160.85,161.75,73125,81600,88500,-0.34889,0.10883,-3.3063,0.2357,0.00053,-5.64456,-6900,-7.796610169491526,HIGH_OI_UNWIND,Put Writers Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-25,25550.00,P,163.0,162.45,163.4,73275,81525,88500,-0.34496,0.10883,-3.27869,0.23477,0.00053,-5.58173,-6975,-7.88135593220339,HIGH_OI_UNWIND,No Trap,0.0039300025,-1.1264324,0.003930002450942993,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-25,25550.00,P,163.45,162.6,163.45,73350,81525,88500,-0.34497,0.10914,-3.29496,0.23478,0.00053,-5.58234,-6975,-7.88135593220339,HIGH_OI_UNWIND,No Trap,-9.983778e-06,0.0028967857,-9.98377799987793e-06,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-25,25550.00,P,163.65,162.45,163.3,73875,81525,88500,-0.34602,0.10883,-3.2864,0.23501,0.00053,-5.59828,-6975,-7.88135593220339,HIGH_OI_UNWIND,No Trap,-0.0010500252,0.30437708,-0.001050025224685669,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-25,25550.00,P,163.65,161.5,162.15,73875,81525,88500,-0.34602,0.10883,-3.2864,0.23501,0.00053,-5.59828,-6975,-7.88135593220339,HIGH_OI_UNWIND,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-25,25550.00,P,159.5,160.05,160.7,74100,81750,88500,-0.34128,0.10807,-3.212,0.23385,0.00053,-5.52144,-6750,-7.627118644067797,HIGH_OI_UNWIND,Put Writers Trap,0.00474,-1.3698637,0.004739999771118164,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-12-02,25550.00,C,540.4,556.05,571.45,300,150,0,0.62908,0.12946,-7.52551,0.27537,0.0004,12.95115,150,,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-12-02,25550.00,C,540.4,553.1,565.6,300,150,0,0.62594,0.13067,-7.60122,0.27605,0.0004,12.88614,150,,NORMAL,No Trap,-0.0031399727,-0.49913526,-0.003139972686767578,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-12-02,25550.00,C,540.4,558.25,572.15,300,150,0,0.62953,0.12928,-7.5149,0.27526,0.0004,12.95974,150,,NORMAL,No Trap,0.0035899878,0.57353973,0.0035899877548217773,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-12-02,25550.00,C,540.4,551.7,570.7,300,150,0,0.62917,0.12943,-7.52387,0.27534,0.0004,12.95199,150,,NORMAL,No Trap,-0.00036001205,-0.057184696,-0.0003600120544433594,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-12-02,25550.00,C,540.4,556.05,568.8,300,150,0,0.63024,0.12902,-7.49822,0.2751,0.0004,12.97374,150,,NORMAL,No Trap,0.0010700226,0.17006397,0.0010700225830078125,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-12-02,25550.00,C,540.4,555.25,572.0,300,150,0,0.62982,0.12918,-7.50844,0.27519,0.0004,12.9648,150,,NORMAL,No Trap,-0.00042003393,-0.06664395,-0.00042003393173217773,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-12-02,25550.00,C,540.4,556.8,573.7,300,150,0,0.63114,0.12867,-7.4768,0.27489,0.0004,12.99165,150,,NORMAL,No Trap,0.0013200045,0.20958185,0.0013200044631958008,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-12-02,25550.00,C,540.4,561.5,574.1,300,150,0,0.6324,0.1282,-7.44679,0.2746,0.0004,13.01732,150,,NORMAL,No Trap,0.0012599826,0.1996398,0.0012599825859069824,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-12-02,25550.00,P,215.35,188.85,195.55,150,3525,3375,-0.38527,0.10731,-2.70904,0.27796,0.00049,-8.18418,150,4.444444444444445,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-12-02,25550.00,P,215.35,190.5,196.25,150,3525,3375,-0.38527,0.10731,-2.70904,0.27796,0.00049,-8.18418,150,4.444444444444445,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-12-02,25550.00,P,215.35,187.35,194.25,150,3525,3375,-0.38527,0.10731,-2.70904,0.27796,0.00049,-8.18418,150,4.444444444444445,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-12-02,25550.00,P,215.35,187.3,193.05,150,3525,3375,-0.38527,0.10731,-2.70904,0.27796,0.00049,-8.18418,150,4.444444444444445,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-12-02,25550.00,P,215.35,188.45,194.6,150,3525,3375,-0.38527,0.10731,-2.70904,0.27796,0.00049,-8.18418,150,4.444444444444445,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-12-02,25550.00,P,215.35,188.9,192.75,150,3525,3375,-0.38527,0.10731,-2.70904,0.27796,0.00049,-8.18418,150,4.444444444444445,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-12-02,25550.00,P,215.35,186.65,193.0,150,3525,3375,-0.38527,0.10731,-2.70904,0.27796,0.00049,-8.18418,150,4.444444444444445,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-12-02,25550.00,P,215.35,184.7,191.1,150,3525,3375,-0.38527,0.10731,-2.70904,0.27796,0.00049,-8.18418,150,4.444444444444445,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-12-30,25550.00,C,763.3,765.1,779.35,75,1575,1575,0.61388,0.13859,-6.1803,0.38713,0.00027,24.53309,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-12-30,25550.00,C,763.3,763.35,777.4,75,1575,1575,0.61388,0.13859,-6.1803,0.38713,0.00027,24.53309,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-12-30,25550.00,C,763.3,768.85,788.35,75,1575,1575,0.61388,0.13859,-6.1803,0.38713,0.00027,24.53309,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-12-30,25550.00,C,763.3,768.0,785.4,75,1575,1575,0.61388,0.13859,-6.1803,0.38713,0.00027,24.53309,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-12-30,25550.00,C,763.3,768.5,784.5,75,1575,1575,0.61388,0.13859,-6.1803,0.38713,0.00027,24.53309,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-12-30,25550.00,C,763.3,765.45,781.8,75,1575,1575,0.61388,0.13859,-6.1803,0.38713,0.00027,24.53309,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-12-30,25550.00,C,763.3,767.95,781.2,75,1575,1575,0.61388,0.13859,-6.1803,0.38713,0.00027,24.53309,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-12-30,25550.00,C,763.3,771.05,786.2,75,1575,1575,0.61388,0.13859,-6.1803,0.38713,0.00027,24.53309,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-12-30,25550.00,P,258.55,256.15,257.75,3375,9300,8025,-0.34808,0.10578,-1.08652,0.37434,0.00034,-14.52601,1275,15.887850467289718,OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-12-30,25550.00,P,258.55,255.1,258.8,3375,9300,8025,-0.34808,0.10578,-1.08652,0.37434,0.00034,-14.52601,1275,15.887850467289718,OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-12-30,25550.00,P,258.55,253.7,255.6,3375,9300,8025,-0.34808,0.10578,-1.08652,0.37434,0.00034,-14.52601,1275,15.887850467289718,OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-12-30,25550.00,P,258.55,255.25,256.65,3375,9300,8025,-0.34808,0.10578,-1.08652,0.37434,0.00034,-14.52601,1275,15.887850467289718,OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-12-30,25550.00,P,258.55,255.15,256.85,3375,9300,8025,-0.34808,0.10578,-1.08652,0.37434,0.00034,-14.52601,1275,15.887850467289718,OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-12-30,25550.00,P,258.55,255.2,256.65,3375,9300,8025,-0.34808,0.10578,-1.08652,0.37434,0.00034,-14.52601,1275,15.887850467289718,OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-12-30,25550.00,P,258.55,254.35,255.8,3375,9300,8025,-0.34808,0.10578,-1.08652,0.37434,0.00034,-14.52601,1275,15.887850467289718,OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-12-30,25550.00,P,258.55,252.45,254.0,3375,9300,8025,-0.34808,0.10578,-1.08652,0.37434,0.00034,-14.52601,1275,15.887850467289718,OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2026-01-27,25550.00,C,1092.85,950.45,981.9,0,65,65,,,,,,,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2026-01-27,25550.00,C,1092.85,946.5,989.2,0,65,65,,,,,,,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2026-01-27,25550.00,C,1092.85,931.65,1004.6,0,65,65,,,,,,,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2026-01-27,25550.00,C,1092.85,954.85,997.1,0,65,65,,,,,,,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2026-01-27,25550.00,C,1092.85,943.0,994.55,0,65,65,,,,,,,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2026-01-27,25550.00,C,1092.85,941.3,993.95,0,65,65,,,,,,,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2026-01-27,25550.00,C,1092.85,951.3,993.1,0,65,65,,,,,,,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2026-01-27,25550.00,P,291.5,300.75,303.6,260,455,0,-0.32984,0.10479,-0.37,0.44579,0.00028,-20.59993,455,,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2026-01-27,25550.00,P,291.5,301.8,304.55,260,455,0,-0.32984,0.10479,-0.37,0.44579,0.00028,-20.59993,455,,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2026-01-27,25550.00,P,291.5,299.1,301.8,260,455,0,-0.32984,0.10479,-0.37,0.44579,0.00028,-20.59993,455,,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2026-01-27,25550.00,P,291.5,299.1,302.05,260,455,0,-0.32984,0.10479,-0.37,0.44579,0.00028,-20.59993,455,,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2026-01-27,25550.00,P,291.5,298.85,301.95,260,455,0,-0.32984,0.10479,-0.37,0.44579,0.00028,-20.59993,455,,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2026-01-27,25550.00,P,291.5,298.15,301.45,260,455,0,-0.32984,0.10479,-0.37,0.44579,0.00028,-20.59993,455,,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2026-01-27,25550.00,P,291.5,298.6,301.05,260,455,0,-0.32984,0.10479,-0.37,0.44579,0.00028,-20.59993,455,,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-04,25600.00,C,195.85,196.0,196.3,33490050,2264400,355725,0.68138,0.17412,-35.08988,0.05968,0.00123,0.73664,1908675,536.5591397849462,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-04,25600.00,C,191.45,190.95,191.35,33813750,2264400,355725,0.67529,0.17321,-35.19066,0.06012,0.00124,0.72971,1908675,536.5591397849462,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.0060899854,-0.89377165,-0.006089985370635986,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-04,25600.00,C,195.85,195.85,196.2,33973800,2264400,355725,0.67885,0.17545,-35.47929,0.05985,0.00122,0.73325,1908675,536.5591397849462,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.0035600066,0.52717924,0.003560006618499756,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-04,25600.00,C,194.7,194.7,195.0,34379700,2196750,355725,0.68651,0.1707,-34.21641,0.05923,0.00124,0.74118,1841025,517.5416403120388,HIGH_OI_BUILDUP,No Trap,0.0076600313,1.1283875,0.007660031318664551,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-04,25600.00,C,193.0,192.9,193.25,34504950,2196750,355725,0.68792,0.16857,-33.74622,0.0591,0.00126,0.74237,1841025,517.5416403120388,HIGH_OI_BUILDUP,No Trap,0.0014099479,0.20537376,0.0014099478721618652,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-04,25600.00,C,194.65,194.25,194.65,34669200,2196750,355725,0.68634,0.17082,-34.261,0.05922,0.00124,0.74033,1841025,517.5416403120388,HIGH_OI_BUILDUP,No Trap,-0.0015799999,-0.22968054,-0.0015799999237060547,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-04,25600.00,C,195.9,195.4,195.8,34821900,2193000,355725,0.69048,0.16994,-33.90743,0.05887,0.00124,0.74445,1837275,516.4874551971326,HIGH_OI_BUILDUP,No Trap,0.0041400194,0.603199,0.004140019416809082,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-04,25600.00,C,199.8,199.8,200.15,35073525,2193000,355725,0.69165,0.17279,-34.40787,0.05877,0.00122,0.74538,1837275,516.4874551971326,HIGH_OI_BUILDUP,No Trap,0.0011699796,0.16944408,0.0011699795722961426,STABLE
